Trial_ID,Pitch_Number,Condition_Mode,Selected_Pitch_Type,Pitch_Speed_Kmph,Selected_Course_Zone,Target_Pos_X,Target_Pos_Y,Target_Pos_Z,Impact_Pos_X,Impact_Pos_Y,Impact_Pos_Z,Noise_Delta_Distance,Mitt_Start_X,Mitt_Start_Y,Mitt_Start_Z,Mitt_Catch_X,Mitt_Catch_Y,Mitt_Catch_Z,Mitt_Movement_Distance,Catch_Result,Batter_Reaction
Sub_Test01,1,Active_Noise,Straight,127.8,High Inside Center Ball,-0.138,1.347,-19.678,-0.067,1.232,-19.678,0.135,-0.133,1.35,-19.66,-0.056,1.254,-19.634,0.126,Strike_PassedBall,Take
Sub_Test01,2,Active_Noise,Straight,125.2,High Inside,-0.098,1.27,-19.647,-0.052,1.12,-19.647,0.156,-0.095,1.264,-19.64,-0.065,1.177,-19.631,0.093,Strike_PassedBall,Take
Sub_Test01,3,Active_Noise,Straight,126.5,High Inside Center Ball,-0.085,1.311,-19.635,0.111,1.222,-19.635,0.215,-0.073,1.301,-19.637,0.024,1.121,-19.631,0.204,Strike_PassedBall,Take
Sub_Test01,4,Active_Noise,Straight,128.3,High Center Ball,-0.061,1.315,-19.607,-0.042,1.325,-19.607,0.022,-0.063,1.32,-19.615,-0.021,1.25,-19.609,0.082,Ball_PassedBall,Take
Sub_Test01,5,Active_Noise,Straight,126,High Inside Center Ball,-0.126,1.367,-19.616,-0.151,1.136,-19.616,0.232,-0.111,1.362,-19.615,-0.069,1.227,-19.594,0.143,Strike,Take
Sub_Test01,6,Active_Noise,Straight,129.1,High Inside,-0.125,1.272,-19.705,0.1,1.294,-19.705,0.227,-0.134,1.275,-19.706,-0.119,1.288,-19.715,0.022,Strike_Missed,Take
Sub_Test01,7,Active_Noise,Straight,125.1,High Inside,-0.116,1.281,-19.712,-0.153,1.278,-19.712,0.037,-0.131,1.277,-19.713,-0.077,1.145,-19.656,0.154,Strike,Take
Sub_Test01,8,Active_Noise,Straight,127.7,High Inside,-0.127,1.266,-19.692,-0.313,1.211,-19.692,0.193,-0.128,1.245,-19.683,-0.182,1.156,-19.643,0.111,Ball,Take
Sub_Test01,9,Active_Noise,Straight,128.5,High Inside,-0.113,1.232,-19.677,0.001,1.153,-19.677,0.139,-0.136,1.233,-19.676,-0.037,1.099,-19.623,0.175,Strike,Take
Sub_Test01,10,Active_Noise,Straight,128.2,High Inside,-0.13,1.24,-19.684,0.043,1.277,-19.684,0.177,-0.131,1.23,-19.68,0.015,1.207,-19.654,0.151,Strike,Take
Sub_Test01,11,Active_Noise,Straight,129.2,High Inside,-0.112,1.233,-19.686,-0.206,1.246,-19.686,0.094,-0.132,1.215,-19.68,-0.138,1.187,-19.658,0.036,Strike_PassedBall,Take
Sub_Test01,12,Active_Noise,Straight,127.8,High Inside,-0.124,1.222,-19.671,-0.216,1.135,-19.671,0.127,-0.143,1.206,-19.674,-0.186,1.158,-19.635,0.075,Strike_PassedBall,Take
Sub_Test01,13,Active_Noise,Straight,127.5,High Inside,-0.132,1.198,-19.666,-0.216,1.268,-19.666,0.109,-0.126,1.203,-19.673,-0.192,1.199,-19.659,0.068,Strike_PassedBall,Take
Sub_Test01,14,Active_Noise,Straight,128.4,High Inside,-0.128,1.198,-19.671,-0.052,1.345,-19.671,0.166,-0.128,1.194,-19.685,-0.174,1.25,-19.671,0.074,Ball_PassedBall,Take
Sub_Test01,15,Active_Noise,Straight,130,High Inside,-0.123,1.194,-19.685,-0.114,1.184,-19.685,0.013,-0.116,1.194,-19.694,-0.11,1.193,-19.675,0.02,Strike_PassedBall,Take
Sub_Test01,16,Active_Noise,Straight,127,High Inside,-0.109,1.199,-19.693,-0.124,1.372,-19.693,0.174,-0.127,1.189,-19.694,-0.167,1.26,-19.676,0.083,Ball_PassedBall,Take
Sub_Test01,17,Active_Noise,Straight,126.9,High Inside,-0.112,1.173,-19.688,-0.183,1.046,-19.688,0.146,-0.112,1.197,-19.698,-0.131,1.177,-19.655,0.051,Strike_PassedBall,Take
Sub_Test01,18,Active_Noise,Straight,125.5,High Inside,-0.114,1.207,-19.696,-0.24,1.203,-19.696,0.126,-0.12,1.205,-19.702,-0.224,1.208,-19.69,0.105,Strike,Take
Sub_Test01,19,Active_Noise,Straight,125.3,Mid Inside,-0.121,1.095,-19.724,0.033,0.941,-19.724,0.217,-0.118,1.083,-19.716,-0.011,1.008,-19.694,0.132,Strike,Take
Sub_Test01,20,Active_Noise,Straight,125.3,Mid Inside,-0.13,1.097,-19.723,-0.282,1.198,-19.723,0.182,-0.12,1.096,-19.729,-0.234,1.127,-19.733,0.118,Ball_PassedBall,Take
